easting;northing;lat;long;elev;time;name
604116.936039497;6763311.44726086;60.9909729939;-139.0753229801;2247.322021;2016-05-12T21:16:21Z;530
604132.144561164;6763252.4922599;60.9904399887;-139.0750740375;2251.997314;2016-05-12T21:18:30Z;531
604147.654838556;6763194.55505268;60.9899160359;-139.0748189762;2256.643066;2016-05-12T21:20:59Z;532
604170.480805521;6763139.83157845;60.989418989;-139.0744270384;2261.045654;2016-05-12T21:22:42Z;533
604203.298602155;6763089.75517719;60.9889610019;-139.0738480166;2265.900146;2016-05-12T21:25:05Z;534
604236.503470609;6763039.35414478;60.9884999972;-139.0732620377;2270.592285;2016-05-12T21:27:54Z;535
604274.132774471;6762996.99577561;60.9881099872;-139.0725899767;2274.069336;2016-05-12T21:30:11Z;536
604332.077042464;6762981.65343625;60.9879570175;-139.0715279896;2277.777588;2016-05-12T21:32:30Z;537
604391.011693247;6762967.6770271;60.9878160339;-139.0704469755;2280.404297;2016-05-12T21:35:22Z;538
604450.00811806;6762964.39933981;60.9877710231;-139.0693590045;2283.701416;2016-05-12T21:37:09Z;539
604509.106382934;6762970.59785116;60.9878110047;-139.0682639927;2284.744873;2016-05-12T21:38:54Z;540
604568.494834383;6762976.0305792;60.9878440294;-139.0671640355;2283.120361;2016-05-12T21:40:35Z;541
604617.45724367;6763006.45309474;60.9881040361;-139.066243032;2280.879639;2016-05-12T21:42:15Z;542
604661.10016359;6763048.41468301;60.9884689841;-139.065413978;2278.857666;2016-05-12T21:43:54Z;543
604703.1439727;6763089.33005786;60.9888249636;-139.0646150149;2276.808838;2016-05-12T21:45:42Z;544
604753.327789137;6763125.92799675;60.9891400393;-139.0636680275;2276.375;2016-05-12T21:47:20Z;545
604802.313090311;6763159.13764685;60.989425024;-139.0627450123;2276.551514;2016-05-12T21:48:57Z;546
604850.609688599;6763193.66345977;60.9897219948;-139.0618339833;2277.159424;2016-05-12T21:50:41Z;547
604882.838552061;6763238.75589328;60.9901180398;-139.0612139739;2275.256592;2016-05-12T21:52:22Z;548
604891.962527069;6763298.09219822;60.9906480275;-139.0610129759;2272.076172;2016-05-12T21:54:08Z;549
604900.24348323;6763356.61889754;60.9911709744;-139.0608279873;2268.274658;2016-05-12T21:55:40Z;550
604894.824337823;6763413.52556199;60.9916830249;-139.0608969703;2265.874512;2016-05-12T21:57:23Z;551
604861.347662943;6763463.68844769;60.9921420179;-139.0614879783;2263.096924;2016-05-12T21:58:55Z;552
604829.721061961;6763513.45797299;60.9925969876;-139.0620450396;2260.348877;2016-05-12T22:00:28Z;553
604795.879874351;6763563.27433299;60.9930529632;-139.0626430046;2258.937744;2016-05-12T22:02:04Z;554
604759.301928589;6763612.23470511;60.9935019817;-139.0632920153;2256.018311;2016-05-12T22:04:08Z;555
604723.953263177;6763660.00802887;60.99394002;-139.0639189817;2254.554688;2016-05-12T22:05:36Z;556
604688.09307622;6763708.54189617;60.9943850152;-139.0645550005;2252.525635;2016-05-12T22:07:16Z;557
604648.042877328;6763732.31886178;60.9946089797;-139.065281963;2250.694092;2016-05-12T22:09:57Z;558
604588.706038025;6763736.4795043;60.9946620371;-139.066375969;2248.615723;2016-05-12T22:11:28Z;559
604528.863582469;6763741.17735924;60.9947200399;-139.0674790274;2245.972412;2016-05-12T22:13:05Z;560
604468.377941244;6763745.84790707;60.9947779588;-139.0685939882;2244.041016;2016-05-12T22:14:49Z;561
604410.860313553;6763736.02497768;60.9947050363;-139.0696620103;2242.790527;2016-05-12T22:17:51Z;562
604355.219543013;6763715.76785562;60.994537985;-139.070701031;2241.010986;2016-05-12T22:19:28Z;563
604299.71635698;6763694.51614981;60.994361965;-139.0717380401;2238.997559;2016-05-12T22:20:56Z;564
604249.324489505;6763663.28031775;60.9940950014;-139.0726860333;2235.690674;2016-05-12T22:23:00Z;565
604217.674368533;6763613.2037962;60.9936540294;-139.0732979961;2235.365479;2016-05-12T22:24:44Z;566
604183.955712923;6763563.39370811;60.9932159912;-139.0739480127;2237.317383;2016-05-12T22:26:58Z;567
604149.041818954;6763513.77303468;60.9927799646;-139.0746199898;2237.424072;2016-05-12T22:28:45Z;568
604135.279010809;6763457.1985488;60.9922759607;-139.0749049746;2239.924316;2016-05-12T22:30:33Z;569
604120.082105874;6763397.68615368;60.991745973;-139.0752180386;2242.14209;2016-05-12T22:32:28Z;570
604161.768253001;6763397.57575463;60.9917339869;-139.0744479932;2243.798096;2016-05-12T22:46:29Z;571
604218.356859514;6763391.21576499;60.9916619863;-139.0734060388;2245.807129;2016-05-12T22:48:45Z;572
604278.119945661;6763383.83848058;60.9915800113;-139.0723059978;2248.025879;2016-05-12T22:50:29Z;573
604336.997946181;6763377.09936767;60.9915039875;-139.0712219663;2248.358887;2016-05-12T22:52:20Z;574
604397.185652429;6763369.96077088;60.9914240241;-139.0701139625;2248.447754;2016-05-12T22:54:12Z;575
604457.095312095;6763363.02984089;60.9913459886;-139.0690109879;2251.558105;2016-05-12T22:55:59Z;576
604516.152324652;6763355.63571112;60.9912640136;-139.0679240227;2254.134766;2016-05-12T22:57:55Z;577
604576.947957609;6763348.0696821;60.9911800269;-139.0668050386;2256.905762;2016-05-12T22:59:45Z;578
604635.932796898;6763341.45073787;60.9911050089;-139.0657189954;2258.610107;2016-05-12T23:01:32Z;579
604694.993962593;6763333.94758269;60.991022028;-139.0646320302;2261.196533;2016-05-12T23:03:29Z;580
604754.388438892;6763326.23106163;60.9909370355;-139.06353903;2262.878174;2016-05-12T23:05:16Z;581
604813.098768443;6763319.71901756;60.9908630233;-139.062458016;2265.572998;2016-05-12T23:07:03Z;582
604873.724187518;6763312.59204083;60.9907829762;-139.0613419656;2267.480469;2016-05-12T23:08:57Z;583
604932.783167498;6763305.2048402;60.9907010011;-139.0602550004;2268.157959;2016-05-12T23:10:48Z;584
604992.817107351;6763297.8475069;60.9906190261;-139.0591500141;2270.413818;2016-05-12T23:12:31Z;585
605052.183409782;6763291.13462928;60.9905430023;-139.0580570139;2271.531006;2016-05-12T23:14:15Z;586
605111.470802125;6763283.42085441;60.9904580098;-139.0569660254;2273.30957;2016-05-12T23:16:17Z;587
605120.399681265;6763228.85114612;60.989965992;-139.0568309929;2277.318604;2016-05-12T23:20:31Z;588
605073.443701566;6763189.45701055;60.9896250162;-139.0577199776;2278.579102;2016-05-12T23:22:45Z;589
605030.117400976;6763148.05061899;60.9892650135;-139.0585429966;2281.336426;2016-05-12T23:24:33Z;590
604987.346172437;6763106.10075708;60.9888999816;-139.0593560413;2284.824463;2016-05-12T23:26:14Z;591
604943.552348202;6763064.01840782;60.9885340277;-139.060188029;2289.074219;2016-05-12T23:28:07Z;592
604899.948840626;6763022.82971727;60.9881760366;-139.0610159934;2292.006348;2016-05-12T23:30:10Z;593
604857.657544293;6762981.1199496;60.9878130164;-139.0618199855;2292.988281;2016-05-12T23:31:51Z;594
604814.070654765;6762939.14820642;60.9874479845;-139.0626480337;2293.058594;2016-05-12T23:33:48Z;595
604770.521791891;6762897.85075117;60.9870889876;-139.0634749923;2292.911865;2016-05-12T23:35:31Z;596
604727.147142919;6762855.99853392;60.9867249615;-139.0642990172;2293.777588;2016-05-12T23:37:10Z;597
604684.909215531;6762814.18981333;60.9863610193;-139.0651020035;2296.422852;2016-05-12T23:39:04Z;598
604641.085236249;6762772.88594462;60.9860020224;-139.0659339912;2299.415771;2016-05-12T23:41:16Z;599
604598.90988212;6762730.73454512;60.9856349789;-139.0667359717;2302.777832;2016-05-12T23:43:04Z;600
604555.31650449;6762688.77538447;60.9852700308;-139.0675640199;2308.430908;2016-05-12T23:46:27Z;601
604512.722170235;6762647.83645871;60.9849139675;-139.0683730412;2311.767578;2016-05-12T23:48:38Z;602
604481.695833355;6762666.42643645;60.9850889817;-139.0689359698;2307.132812;2016-05-12T23:51:21Z;603
604479.381600304;6762722.75241954;60.9855949972;-139.0689480398;2304.13623;2016-05-12T23:53:30Z;604
604480.221222053;6762780.61931987;60.9861140046;-139.0689010173;2299.550049;2016-05-12T23:55:48Z;605
604482.168481208;6762843.08684812;60.9866739996;-139.0688310284;2295.219482;2016-05-12T23:57:23Z;606
604483.102310849;6762903.29190003;60.9872139618;-139.0687809885;2291.719971;2016-05-12T23:58:55Z;607
604486.099485246;6762963.23085472;60.9877509903;-139.0686929785;2286.88623;2016-05-13T00:00:26Z;608
604485.622813333;6763023.40366948;60.9882910363;-139.0686690062;2281.274414;2016-05-13T00:02:09Z;609
604487.821393962;6763082.87070349;60.9888240416;-139.0685959999;2275.287109;2016-05-13T00:03:34Z;610
604489.01235885;6763143.41966215;60.9893670212;-139.0685410146;2270.329834;2016-05-13T00:05:09Z;611
604490.511282378;6763202.75398287;60.9898990206;-139.0684810001;2265.960693;2016-05-13T00:06:34Z;612
604492.917434576;6763262.55411763;60.9904349595;-139.0684039705;2262.639648;2016-05-13T00:08:05Z;613
604493.781367148;6763323.1027973;60.990978023;-139.0683550201;2259.655029;2016-05-13T00:10:20Z;614
604496.236853175;6763384.91281692;60.991531983;-139.0682759788;2257.480713;2016-05-13T00:11:59Z;615
604495.995178411;6763442.63580889;60.9920499846;-139.0682489891;2256.256104;2016-05-13T00:13:40Z;616
604496.639416501;6763503.39288382;60.992594976;-139.0682039782;2254.778809;2016-05-13T00:15:25Z;617
604498.846878537;6763562.52396054;60.9931249637;-139.0681309719;2253.965576;2016-05-13T00:17:00Z;618
604500.033356851;6763623.19429104;60.9936690331;-139.0680759866;2253.219482;2016-05-13T00:18:43Z;619
604501.165604588;6763683.8536883;60.9942130186;-139.0680220071;2251.227539;2016-05-13T00:20:15Z;620
604502.059770134;6763743.50653453;60.9947480354;-139.067972973;2249.766357;2016-05-13T00:27:07Z;621
604503.920812242;6763803.29066988;60.9952839743;-139.0679060016;2248.782227;2016-05-13T00:28:44Z;622
604504.915710922;6763863.05860104;60.995819997;-139.0678550396;2247.844482;2016-05-13T00:30:09Z;623
604506.113051532;6763923.49575591;60.9963619709;-139.0677999705;2245.08667;2016-05-13T00:31:46Z;624
604509.41308474;6763984.00430332;60.9969040286;-139.0677060094;2242.946777;2016-05-13T00:33:19Z;625
604508.257098897;6764041.47618485;60.9974200185;-139.0676960349;2237.594727;2016-05-13T00:34:53Z;626
604510.099005446;6764070.83467847;60.9976829588;-139.0676459949;2232.969971;2016-05-13T00:37:14Z;627
604492.75477487;6764099.18802038;60.9979419596;-139.0679510124;2229.192627;2016-05-13T00:39:16Z;628
604447.934404611;6764055.40906922;60.9975610022;-139.0688030329;2233.711426;2016-05-13T00:41:22Z;629
604401.790876752;6764016.15969341;60.9972210322;-139.0696770139;2236.243652;2016-05-13T00:43:35Z;630
604356.192564603;6763976.69348771;60.9968789667;-139.0705410205;2236.94458;2016-05-13T00:45:10Z;631
604310.787429702;6763938.02762073;60.9965440258;-139.0714010037;2236.189941;2016-05-13T00:46:47Z;632
604265.19340649;6763898.34794106;60.9962000325;-139.0722650103;2235.45459;2016-05-13T00:48:15Z;633
604219.460187934;6763859.66432586;60.9958650079;-139.0731310286;2233.718994;2016-05-13T00:49:58Z;634
604174.340478424;6763820.448241;60.9955250379;-139.0739859827;2230.473145;2016-05-13T00:51:28Z;635
604128.625007777;6763781.0938189;60.9951839782;-139.0748520009;2228.294189;2016-05-13T00:53:01Z;636
604082.933290952;6763742.74959739;60.994851971;-139.0757170133;2227.46875;2016-05-13T00:54:51Z;637
604038.346685014;6763703.66312622;60.9945130069;-139.076561993;2226.080566;2016-05-13T00:56:35Z;638
603992.624619205;6763664.43182457;60.9941730369;-139.0774280112;2223.24292;2016-05-13T00:58:20Z;639
603946.311279614;6763625.06236514;60.9938319772;-139.0783050098;2220.185059;2016-05-13T00:59:56Z;640
603900.692677329;6763585.94746399;60.9934930131;-139.0791690163;2219.116455;2016-05-13T01:01:35Z;641
603856.526411221;6763547.09062123;60.9931559768;-139.0800060332;2218.966553;2016-05-13T01:03:21Z;642
603810.631786145;6763508.19306038;60.9928190242;-139.0808749851;2215.818115;2016-05-13T01:05:17Z;643
603765.678089879;6763468.42692359;60.9924740251;-139.0817270055;2214.616455;2016-05-13T01:07:53Z;644
603802.570842576;6763443.42663415;60.9922400024;-139.0810589679;2218.5;2016-05-13T01:10:39Z;645
603860.804602671;6763434.43756367;60.9921440296;-139.0799880121;2223.838623;2016-05-13T01:12:55Z;646
603920.396499926;6763427.26414127;60.9920639824;-139.0788909886;2229.343018;2016-05-13T01:14:44Z;647
603980.320121713;6763419.77449869;60.9919810016;-139.077788014;2234.894043;2016-05-13T01:16:44Z;648
604038.755007381;6763413.24166724;60.9919069894;-139.0767120291;2238.828369;2016-05-13T01:18:49Z;649
604099.508336713;6763405.32999898;60.9918199852;-139.075593967;2243.09375;2016-05-13T01:20:45Z;650
606318.033169125;6761531.76608912;60.9744179808;-139.0356479958;2523.588135;2016-05-13T20:33:48Z;651
606298.374675244;6761269.71464987;60.9720719699;-139.0361560229;2534.590332;2016-05-13T20:53:47Z;652
606274.173878672;6760989.25525826;60.969562009;-139.0367580112;2546.115234;2016-05-13T21:18:27Z;653
606253.399324285;6760715.35400309;60.967109967;-139.0372930281;2572.98999;2016-05-13T21:41:47Z;654
606396.719353502;6761122.43289774;60.9707239922;-139.0344219748;2531.880127;2016-05-13T23:12:29Z;655
606141.183473702;6761204.82683463;60.9715320077;-139.0390939638;2526.070557;2016-05-13T23:30:47Z;656
606082.428246431;6762163.42934206;60.9801490232;-139.0396490134;2482.608643;2016-05-14T00:05:01Z;657
605968.90272195;6762549.98806008;60.9836479649;-139.041532008;2419.101318;2016-05-14T00:28:14Z;658
605120.654465364;6762899.08502165;60.9870070126;-139.0570070129;2321.025879;2016-05-14T00:53:24Z;659
603455.508562853;6763655.94377981;60.9942379966;-139.0873560403;2200.437012;2016-05-14T15:48:06Z;660
603502.740572184;6763695.54833402;60.9945809841;-139.0864620265;2202.621582;2016-05-14T15:51:32Z;661
603544.831587949;6763737.01166656;60.9949419927;-139.0856619738;2203.282715;2016-05-14T15:53:40Z;662
603590.176641579;6763776.22602122;60.9952819627;-139.0848029964;2208.704834;2016-05-14T15:55:30Z;663
603634.361294838;6763816.30381611;60.9956299793;-139.0839649737;2212.412109;2016-05-14T15:57:38Z;664
603679.234388042;6763856.85073914;60.9959820192;-139.0831139591;2210.762695;2016-05-14T15:59:22Z;665
603724.958073835;6763897.75012885;60.9963369928;-139.0822470188;2210.25;2016-05-14T16:01:10Z;666
603769.104960466;6763937.15604113;60.9966789745;-139.081410002;2209.914795;2016-05-14T16:04:57Z;667
603814.035913197;6763977.48229698;60.9970290028;-139.0805579815;2211.05542;2016-05-14T16:06:44Z;668
603858.170948549;6764017.22534149;60.9973740019;-139.0797209647;2212.62915;2016-05-14T16:09:04Z;669
603903.360696869;6764057.78459415;60.9977260418;-139.0788639989;2213.190186;2016-05-14T16:12:39Z;670
603947.404661151;6764096.85357849;60.998065006;-139.0780289937;2212.300049;2016-05-14T16:17:13Z;671
603992.325225924;6764137.39680611;60.9984169621;-139.0771769732;2213.401123;2016-05-14T16:18:54Z;672
604036.703901156;6764177.82197099;60.9987679962;-139.0763350111;2214.640137;2016-05-14T16:20:42Z;673
604081.590781237;6764217.59008623;60.9991129953;-139.0754839964;2213.910645;2016-05-14T16:22:54Z;674
604125.550035628;6764257.5557313;60.9994600061;-139.0746499971;2211.301514;2016-05-14T16:24:29Z;675
604170.207470028;6764297.65459551;60.9998080228;-139.0738030057;2209.637207;2016-05-14T16:26:15Z;676
604192.321637916;6764318.58537734;60.9999899939;-139.0733829886;2209.630371;2016-05-14T16:28:08Z;677
603861.673933473;6763973.41419531;60.9969799686;-139.0796799771;2209.701416;2016-05-14T16:42:27Z;678
603904.257208601;6763933.20605737;60.9966079798;-139.0789149608;2212.645508;2016-05-14T16:44:21Z;679
603948.515182126;6763891.15124093;60.9962189756;-139.0781200212;2216.401367;2016-05-14T16:46:09Z;680
603999.516815914;6763842.71859069;60.9957709629;-139.077203963;2219.517334;2016-05-14T16:49:30Z;681
604041.934685614;6763800.83502704;60.9953839704;-139.07644297;2223.339844;2016-05-14T16:51:28Z;682
604085.123406897;6763758.53554016;60.9949930385;-139.0756679792;2226.821533;2016-05-14T16:54:12Z;683
604127.546557275;6763716.54098721;60.9946050402;-139.0749069862;2230.986328;2016-05-14T16:56:17Z;684
604169.532520724;6763674.63680509;60.9942179639;-139.0741540398;2234.097412;2016-05-14T16:57:55Z;685
604213.332489586;6763632.020455;60.9938240144;-139.073367985;2236.327148;2016-05-14T16:59:48Z;686
604255.595438461;6763590.02261328;60.9934360161;-139.0726100095;2240.23999;2016-05-14T17:01:38Z;687
604297.751815318;6763548.13419903;60.9930490237;-139.0718539618;2242.713135;2016-05-14T17:03:38Z;688
604340.72266364;6763506.04604552;60.9926600195;-139.0710829943;2245.084961;2016-05-14T17:05:37Z;689
604383.823113911;6763463.289612;60.9922649805;-139.0703100152;2247.244873;2016-05-14T17:10:33Z;690
604426.413121749;6763421.41539675;60.991877988;-139.0695460048;2250.291016;2016-05-14T17:12:31Z;691
604469.12282725;6763379.20889502;60.991487978;-139.0687799826;2253.835205;2016-05-14T17:14:07Z;692
604511.93780055;6763337.00597685;60.9910979681;-139.0680120327;2256.641357;2016-05-14T17:16:06Z;693
604554.978943194;6763294.70745803;60.9907070361;-139.0672399756;2259.618408;2016-05-14T17:18:12Z;694
604597.233578273;6763253.26430072;60.9903239831;-139.0664820001;2262.349365;2016-05-14T17:20:30Z;695
604639.24789827;6763210.92707564;60.9899329673;-139.0657289699;2266.056885;2016-05-14T17:22:35Z;696
604683.313315298;6763168.77235458;60.9895430412;-139.0649379697;2268.599121;2016-05-14T17:24:32Z;697
604725.472031636;6763126.9914912;60.9891569708;-139.0641820058;2271.442139;2016-05-14T17:26:12Z;698
604767.594827205;6763084.77098239;60.9887669608;-139.063426964;2276.604248;2016-05-14T17:28:00Z;699
604804.245662012;6763037.04575454;60.9883290064;-139.0627760254;2282.489014;2016-05-14T17:38:08Z;700
604840.130208932;6762987.95302517;60.987878982;-139.0621400066;2290.321045;2016-05-14T17:39:56Z;701
604874.83794189;6762940.17096466;60.9874410275;-139.0615250263;2297.006348;2016-05-14T17:42:14Z;702
604910.014993315;6762891.28212964;60.9869930148;-139.0609019995;2305.770996;2016-05-14T17:47:08Z;703
604945.885793926;6762842.75045027;60.9865480196;-139.0602659807;2314.904541;2016-05-14T17:48:58Z;704
604981.104644086;6762794.19978426;60.9861030243;-139.0596420318;2322.010498;2016-05-14T17:50:38Z;705
605016.0339562;6762746.41619702;60.9856649861;-139.0590230282;2327.993652;2016-05-14T17:52:24Z;706
605051.773952245;6762696.8820715;60.9852110222;-139.0583900269;2333.039795;2016-05-14T17:54:06Z;707
605087.054546151;6762648.33418741;60.984766027;-139.0577649884;2337.733887;2016-05-14T17:55:44Z;708
605121.99991467;6762600.10362868;60.9843239654;-139.0571459848;2341.572266;2016-05-14T17:57:18Z;709
605157.380009591;6762551.78352481;60.9838809818;-139.0565190185;2344.45874;2016-05-14T17:59:05Z;710
605192.947269105;6762502.6939515;60.9834310412;-139.0558890346;2345.985107;2016-05-14T18:01:41Z;711
605227.868809487;6762455.36041289;60.9829970263;-139.0552700311;2349.242188;2016-05-14T18:03:16Z;712
605263.543724439;6762406.377433;60.9825480077;-139.0546380356;2351.397217;2016-05-14T18:05:06Z;713
603816.104045852;6764015.87995474;60.9973729961;-139.0804989729;2206.135986;2016-05-14T21:21:05Z;714
603773.205126133;6764057.63984276;60.9977589827;-139.0812690184;2201.200195;2016-05-14T21:23:17Z;715
603729.653769442;6764099.71739501;60.9981479868;-139.0820509661;2196.915527;2016-05-14T21:24:48Z;716
603685.611747331;6764139.99687863;60.9985209815;-139.0828429721;2192.773682;2016-05-14T21:28:02Z;717
603644.867868171;6764182.15759341;60.9989099856;-139.0835730359;2186.480713;2016-05-14T21:29:46Z;718
603598.832392571;6764222.26764967;60.9992819745;-139.0844020061;2181.388428;2016-05-14T21:31:55Z;719
603554.734668688;6764264.55541551;60.9996729903;-139.0851940122;2175.868896;2016-05-14T21:34:50Z;720
603511.59373063;6764305.64794007;61.0000530258;-139.0859690029;2171.116699;2016-05-14T21:36:58Z;721
603468.13429143;6764346.49811476;61.0004309658;-139.0867500287;2165.941162;2016-05-14T21:38:48Z;722
603424.103827639;6764388.4530721;61.0008189641;-139.0875410289;2160.835938;2016-05-14T21:40:22Z;723
603381.684667706;6764429.00766948;61.0011939704;-139.0883030277;2155.159424;2016-05-14T21:41:49Z;724
603340.258610178;6764472.71172937;61.0015969723;-139.0890449937;2149.261719;2016-05-14T21:43:21Z;725
603302.283006961;6764520.53366802;61.0020360164;-139.0897209942;2143.826172;2016-05-14T21:44:53Z;726
603265.802674355;6764569.06281797;61.0024810117;-139.0903689992;2138.875732;2016-05-14T21:46:31Z;727
603228.775952645;6764614.12008703;61.0028949939;-139.0910289902;2131.496338;2016-05-14T21:48:20Z;728
603191.793899588;6764661.41159031;61.0033290088;-139.0916869696;2126.005859;2016-05-14T21:50:03Z;729
603155.179135204;6764709.05043334;61.0037660412;-139.092337992;2120.460449;2016-05-14T21:51:49Z;730
603117.882514382;6764755.99718819;61.0041970387;-139.0930020064;2114.007812;2016-05-14T21:53:23Z;731
603080.954723448;6764803.39408118;61.0046319757;-139.09365898;2107.77832;2016-05-14T21:55:24Z;732
603043.951190063;6764849.68684505;61.005057022;-139.0943179652;2101.996338;2016-05-14T21:56:54Z;733
603005.986924323;6764897.39057488;61.0054949764;-139.0949939657;2095.388428;2016-05-14T21:58:31Z;734
602970.169227645;6764943.83063685;61.0059210286;-139.0956309903;2088.40332;2016-05-14T22:00:04Z;735
602930.475991844;6764991.48482354;61.006358983;-139.0963390097;2080.531494;2016-05-14T22:09:20Z;736
602895.797493695;6765037.95869;61.0067850351;-139.0969549958;2074.883545;2016-05-14T22:11:28Z;737
602858.251307231;6765086.23649379;61.0072280187;-139.0976230334;2067.747314;2016-05-14T22:13:16Z;738
602820.941144208;6765134.07313259;61.007666979;-139.098286964;2061.647705;2016-05-14T22:14:43Z;739
602783.493308145;6765180.90661381;61.0080969706;-139.0989539959;2055.419678;2016-05-14T22:16:15Z;740
602747.08442636;6765227.44366448;61.0085240286;-139.0996020008;2048.6604;2016-05-14T22:17:53Z;741
602710.16297124;6765274.95636241;61.0089599714;-139.1002589744;2041.719482;2016-05-14T22:19:28Z;742
602672.829720813;6765321.69148228;61.009389041;-139.1009239946;2034.393799;2016-05-14T22:21:25Z;743
603924.99941568;6764028.54568144;60.9974579886;-139.0784800239;2205.701172;2016-05-15T01:41:56Z;744
603387.128120924;6763899.57780598;60.9964420181;-139.0884880163;2174.091309;2016-05-15T16:12:27Z;745
603430.088848541;6763940.72892969;60.9968000092;-139.087672038;2182.058594;2016-05-15T16:21:09Z;746
603474.202582262;6763981.35381794;60.9971529711;-139.0868350212;2187.64917;2016-05-15T16:23:04Z;747
603518.190149529;6764022.53608987;60.9975109622;-139.086000016;2187.975586;2016-05-15T16:24:44Z;748
603561.470889771;6764063.81037772;60.9978699591;-139.0851780027;2187.194336;2016-05-15T16:26:12Z;749
603605.015998173;6764105.31716124;60.9982309677;-139.0843509603;2186.305176;2016-05-15T16:27:47Z;750
603649.616875325;6764145.74379599;60.9985820018;-139.0835049748;2185.485352;2016-05-15T16:29:51Z;751
603692.357239363;6764186.77979758;60.998938987;-139.0826930199;2185.713379;2016-05-15T16:31:41Z;752
603736.601759101;6764228.30879934;60.9992999956;-139.0818529855;2185.02002;2016-05-15T16:33:09Z;753
603780.815578982;6764268.83796777;60.9996520355;-139.0810140409;2183.860107;2016-05-15T16:34:45Z;754
603824.301434919;6764310.33657437;61.0000129603;-139.0801880043;2183.253906;2016-05-15T16:36:19Z;755
603868.008573422;6764351.52463871;61.0003710352;-139.0793580282;2182.60498;2016-05-15T16:37:45Z;756
603911.406334976;6764392.24647696;61.000725003;-139.0785340033;2182.519775;2016-05-15T16:39:13Z;757
603954.888840542;6764433.75605286;61.0010860115;-139.0777079668;2178.947754;2016-05-15T16:40:42Z;758
603998.83373537;6764474.15881403;61.0014369618;-139.0768739674;2175.211426;2016-05-15T16:42:08Z;759
604020.66893791;6764495.3138775;61.0016210284;-139.0764589794;2172.147949;2016-05-15T16:43:41Z;760
603985.557278082;6764539.19616389;61.0020240303;-139.0770840179;2166.730225;2016-05-15T16:46:26Z;761
603947.845875;6764563.04920885;61.0022479948;-139.0777679812;2164.976807;2016-05-15T16:49:25Z;762
603888.496914291;6764570.00438952;61.0023260303;-139.0788609814;2165.531738;2016-05-15T16:51:35Z;763
603829.100684319;6764576.72563393;61.0024019703;-139.0799549874;2163.424072;2016-05-15T16:53:07Z;764
603769.005308335;6764583.32462151;61.0024769884;-139.0810619853;2161.841064;2016-05-15T16:54:47Z;765
603708.386069621;6764589.23669713;61.0025459714;-139.0821790416;2158.534668;2016-05-15T16:56:25Z;766
603649.595084533;6764595.76379779;61.0026199836;-139.0832619835;2155.320557;2016-05-15T16:58:00Z;767
603589.937543101;6764602.15441839;61.00269299;-139.0843610186;2151.392334;2016-05-15T16:59:30Z;768
603529.884476788;6764609.20704889;61.0027720314;-139.0854670107;2147.305664;2016-05-15T17:01:03Z;769
603469.566604632;6764616.01941589;61.0028489772;-139.086578032;2143.295166;2016-05-15T17:02:31Z;770
603411.482330316;6764622.45898537;61.0029219836;-139.0876479819;2139.184326;2016-05-15T17:03:56Z;771
603350.567797452;6764629.3773725;61.0030000191;-139.0887699835;2134.281738;2016-05-15T17:05:18Z;772
603291.751228992;6764636.68494128;61.0030809883;-139.0898530092;2132.261719;2016-05-15T17:06:47Z;773
603231.62668599;6764642.50743783;61.0031489655;-139.090961013;2128.400391;2016-05-15T17:08:16Z;774
603172.402720019;6764649.02976176;61.0032229777;-139.0920520015;2123.715332;2016-05-15T17:10:25Z;775
603112.713421935;6764654.87628242;61.0032910388;-139.0931519587;2119.398193;2016-05-15T17:11:45Z;776
603053.368429838;6764661.83609635;61.0033689905;-139.0942449588;2113.661865;2016-05-15T17:13:15Z;777
602994.358210719;6764668.36759053;61.0034430027;-139.0953320079;2108.13208;2016-05-15T17:15:21Z;778
602934.126123149;6764674.19196533;61.0035109799;-139.0964420233;2098.752686;2016-05-15T17:17:20Z;779
602875.136537347;6764682.06183355;61.0035969783;-139.0975279827;2089.209717;2016-05-15T17:19:15Z;780
602845.341335435;6764685.10098353;61.0036320146;-139.0980769973;2083.935547;2016-05-15T17:21:15Z;781
602805.269788797;6764736.53817517;61.0041039996;-139.098789962;2077.60376;2016-05-15T17:24:05Z;782
602774.896271397;6764794.83352892;61.0046349932;-139.0993200336;2070.253174;2016-05-15T17:25:46Z;783
602771.853053307;6764823.27350355;61.0048909765;-139.0993610211;2067.884766;2016-05-15T17:27:49Z;784
602818.141090175;6764859.60982772;61.0052049626;-139.0984860342;2072.935303;2016-05-15T17:30:13Z;785
602864.878511644;6764897.30499752;61.0055310186;-139.0976019949;2075.143555;2016-05-15T17:44:44Z;786
602911.80538893;6764935.78165872;61.0058640316;-139.0967140161;2078.10083;2016-05-15T17:46:45Z;787
602957.819195702;6764974.1203347;61.0061960388;-139.0958429687;2079.88623;2016-05-15T17:48:37Z;788
603004.0482258;6765012.35381371;61.0065270402;-139.0949679818;2080.939697;2016-05-15T17:50:35Z;789
603049.985873375;6765049.34640003;61.0068469774;-139.0940990299;2080.599609;2016-05-15T17:52:33Z;790
603096.163079;6765087.57965147;61.0071779788;-139.093224965;2080.06958;2016-05-15T18:02:28Z;791
603142.535927526;6765126.37972437;61.0075140093;-139.0923469607;2076.541504;2016-05-15T18:04:27Z;792
603198.328622624;6765084.98871831;61.0071280226;-139.091338031;2084.771484;2016-05-15T18:07:13Z;793
603259.159411339;6764971.1912618;61.0060910136;-139.090275038;2099.530029;2016-05-15T18:15:15Z;794
