597412.0815,6739780.48
597411.0828,6739780.429
597410.0841,6739780.378
597409.0854,6739780.327
597408.0867,6739780.277
597407.0879,6739780.226
597406.0892,6739780.175
597405.0905,6739780.125
597404.0918,6739780.074
597403.0931,6739780.023
597402.0944,6739779.973
597401.0957,6739779.922
597400.0969,6739779.871
597399.0982,6739779.821
597398.0995,6739779.77
597397.1008,6739779.719
597396.1021,6739779.669
597395.1034,6739779.618
597394.1047,6739779.567
597393.1059,6739779.516
597392.1072,6739779.466
597391.1085,6739779.415
597390.1098,6739779.364
597389.1111,6739779.314
597388.1124,6739779.263
597387.1137,6739779.212
597386.1149,6739779.162
597385.1162,6739779.111
597384.1175,6739779.06
597383.1188,6739779.01
597382.1201,6739778.959
597381.1214,6739778.908
597380.1227,6739778.858
597379.1239,6739778.807
597378.1252,6739778.756
597377.1265,6739778.705
597376.1278,6739778.655
597375.1291,6739778.604
597374.1304,6739778.553
597373.1316,6739778.503
597372.1329,6739778.452
597371.1342,6739778.401
597370.1355,6739778.351
597369.1368,6739778.3
597368.1381,6739778.249
597367.1394,6739778.199
597366.1406,6739778.148
597365.1419,6739778.097
597364.1432,6739778.047
597363.1445,6739777.996
597362.1458,6739777.945
597361.1471,6739777.894
597360.1484,6739777.844
597359.1496,6739777.793
597358.1509,6739777.742
597357.1522,6739777.692
597356.1535,6739777.641
597355.1548,6739777.59
597354.1561,6739777.54
597353.1574,6739777.489
597352.1586,6739777.438
597351.1599,6739777.388
597350.1612,6739777.337
597349.1625,6739777.286
597348.1638,6739777.236
597347.1651,6739777.185
597346.1664,6739777.134
597345.1676,6739777.083
597344.1689,6739777.033
597343.1702,6739776.982
597342.1715,6739776.931
597341.1728,6739776.881
597340.1741,6739776.83
597339.1754,6739776.779
597338.1766,6739776.729
597337.1779,6739776.678
597336.1792,6739776.627
597335.1805,6739776.577
597334.1818,6739776.526
597333.1831,6739776.475
597332.1844,6739776.425
597331.1856,6739776.374
597330.1869,6739776.323
597329.1882,6739776.272
597328.1895,6739776.222
597327.1908,6739776.171
597326.1921,6739776.12
597325.1933,6739776.07
597324.1946,6739776.019
597323.1959,6739775.968
597322.1972,6739775.918
597321.1985,6739775.867
597320.1998,6739775.816
597319.2011,6739775.766
597318.2023,6739775.715
597317.2036,6739775.664
597316.2049,6739775.614
597315.2062,6739775.563
597314.2075,6739775.512
597313.2088,6739775.461
597312.2101,6739775.411
597311.2113,6739775.36
597310.2126,6739775.309
597309.2139,6739775.259
597308.2152,6739775.208
597307.2165,6739775.157
597306.2178,6739775.107
597305.2191,6739775.056
597304.2203,6739775.005
597303.2216,6739774.955
597302.2229,6739774.904
597301.2242,6739774.853
597300.2255,6739774.803
597299.2268,6739774.752
597298.2281,6739774.701
597297.2293,6739774.65
597296.2306,6739774.6
597295.2319,6739774.549
597294.2332,6739774.498
597293.2345,6739774.448
597292.2358,6739774.397
